;tweet;label;tweet_spacy;score (positive);prediction
243;"Top 5 DJ Headphones I've Ever Used.

1. Sennheiser HD-25
2. Beats By Dre MIXR
3. Sony  MDR - 7506 
4. Beats By Dre PRO
5. Pioneer HDJ-1000";{'POSITIVE': True};"Top 5 DJ Headphones I've Ever Used.

1. Sennheiser HD-25
2. Beats By Dre MIXR
3. Sony  MDR - 7506 
4. Beats By Dre PRO
5. Pioneer HDJ-1000";0.6265910267829895;True
244;Needed to upgrade my headphones for podcasting. Went w/ the classic Sony  MDR - 7506  per recommendations from @DanBenjamin  and @PatKerrane   pic.twitter.com/XfV2igQIOQ;{'POSITIVE': True};Needed to upgrade my headphones for podcasting. Went w/ the classic Sony  MDR - 7506  per recommendations from @DanBenjamin  and @PatKerrane   pic.twitter.com/XfV2igQIOQ;0.7919021248817444;True
245;Just got a new pair of my fav headphone @Sony   MDR7506 's from @Sonar_Works  with custom frequency response calibration #mixing  #headphones pic.twitter.com/tKUkvEulbg;{'POSITIVE': True};Just got a new pair of my fav headphone @Sony   MDR7506 's from @Sonar_Works  with custom frequency response calibration #mixing  #headphones pic.twitter.com/tKUkvEulbg;0.8900710344314575;True
246;I just got my first set of good headphones (Sony  MDR7506 ). Wow! Rediscovering lots of my music. Thank you @LaurenDragan !;{'POSITIVE': False};I just got my first set of good headphones (Sony  MDR7506 ). Wow! Rediscovering lots of my music. Thank you @LaurenDragan !;0.49978169798851013;False
247;Yeah I'm liking how my new @sony  #MDR - 7506  sound! Now listen to how we sound on Atlanta's Morning News for @WSBSlade  now till 9a @wsbradio pic.twitter.com/DhUcLNmNHF;{'POSITIVE': False};Yeah I'm liking how my new @sony  #MDR - 7506  sound! Now listen to how we sound on Atlanta's Morning News for @WSBSlade  now till 9a @wsbradio pic.twitter.com/DhUcLNmNHF;0.5940191745758057;True
248;they're garbage. you want @SONY   MDR - 7506 's it's what I've rocked for 24 years, and I converted @steeletalk  last year https:// twitter.com/chrisgailus/st atus/892498742116577281   …;{'POSITIVE': True};they're garbage. you want @SONY   MDR - 7506 's it's what I've rocked for 24 years, and I converted @steeletalk  last year https:// twitter.com/chrisgailus/st atus/892498742116577281   …;0.22150762379169464;False
249;"My current setup:
Beats Studios for everyday casual
Powerbeats3 for exercise
Beyerdynamic DT 770 for quality 
Sony  MDR - 7506  for recording";{'POSITIVE': True};"My current setup:
Beats Studios for everyday casual
Powerbeats3 for exercise
Beyerdynamic DT 770 for quality 
Sony  MDR - 7506  for recording";0.6450940370559692;True
250;Podcast gear: @firesidefm , @apogeedigital  MiC 96k, Skype w/Ecamm Call Recorder, @HindenburgNews , GDocs, LineIn app, Sony  MDR   7506 .  https:// twitter.com/barryrhobbs/st atus/888111222163361793   …;{'POSITIVE': True};Podcast gear: @firesidefm , @apogeedigital  MiC 96k, Skype w/Ecamm Call Recorder, @HindenburgNews , GDocs, LineIn app, Sony  MDR   7506 .  https:// twitter.com/barryrhobbs/st atus/888111222163361793   …;0.7856125235557556;True
251;"The Sony  MDR - 7506  is the Highest Rated Set of Studio Headphones Under $100  https://www. gearank.com/guides/cheap-s tudio-headphones#MDR-7506   …  
#StudioHeadphones  #Headphones  #MusicGear pic.twitter.com/rLdxkmyamZ";{'POSITIVE': False};"The Sony  MDR - 7506  is the Highest Rated Set of Studio Headphones Under $100  https://www. gearank.com/guides/cheap-s tudio-headphones#MDR-7506   …  
#StudioHeadphones  #Headphones  #MusicGear pic.twitter.com/rLdxkmyamZ";0.9726543426513672;True
252;Sony  MDR - 7506 , hands down. You can try out my pair if you want? We're neighbors;{'POSITIVE': True};Sony  MDR - 7506 , hands down. You can try out my pair if you want? We're neighbors;0.4091809093952179;False
253;Good thing I have my Sony  MDR - 7506  Headphones! Feeling nag rerecord ako. At sobrang wala akong marinig sa labas. #instantplug  hahaha pic.twitter.com/cPAjA7HD9O;{'POSITIVE': True};Good thing I have my Sony  MDR - 7506  Headphones! Feeling nag rerecord ako. At sobrang wala akong marinig sa labas. #instantplug  hahaha pic.twitter.com/cPAjA7HD9O;0.6613878011703491;True
254;This picture explains it all.   #NOBORDER  #POTUS pic.twitter.com/j4FAoH6oUY;{'POSITIVE': True};This picture explains it all.   #NOBORDER  #POTUS pic.twitter.com/j4FAoH6oUY;0.5579875707626343;True
255;MDR - 7506  #Sony  #headphones  -the favorite of sound techs & #recording  engineers for 25 years  https://www. cnet.com/products/sony- mdr-7506/review/   …  | via @AudiophiliacMan pic.twitter.com/tse8ejsEWh;{'POSITIVE': True};MDR - 7506  #Sony  #headphones  -the favorite of sound techs & #recording  engineers for 25 years  https://www. cnet.com/products/sony- mdr-7506/review/   …  | via @AudiophiliacMan pic.twitter.com/tse8ejsEWh;0.9671211838722229;True
256;Duncan McVeigh expertly rocks his Sony  MDR - 7506  headphones. Check the specs:  http:// bit.ly/1Y5e1Je    #SonyProAudio pic.twitter.com/cuEX2NKJJq;{'POSITIVE': True};Duncan McVeigh expertly rocks his Sony  MDR - 7506  headphones. Check the specs:  http:// bit.ly/1Y5e1Je    #SonyProAudio pic.twitter.com/cuEX2NKJJq;0.863834798336029;True
257;"New headphones... Sony  MDR - 7506 . WOOOOO!
#merrychristmas pic.twitter.com/VCpyxkjylw";{'POSITIVE': True};"New headphones... Sony  MDR - 7506 . WOOOOO!
#merrychristmas pic.twitter.com/VCpyxkjylw";0.6738946437835693;True
258;I'm wearing Sony  MDR - 7506 's (top left group) and simulating Apple EarPods (bottom left group). Nice feature ...  http://www. toneboosters.com/tb-morphit/   pic.twitter.com/0tvnpgiXub;{'POSITIVE': True};I'm wearing Sony  MDR - 7506 's (top left group) and simulating Apple EarPods (bottom left group). Nice feature ...  http://www. toneboosters.com/tb-morphit/   pic.twitter.com/0tvnpgiXub;0.5975560545921326;True
259;Real friends tell you when your Sony  MDR - 7506  headphones are peeling and sticking to your face. How come no one told me?;{'POSITIVE': True};Real friends tell you when your Sony  MDR - 7506  headphones are peeling and sticking to your face. How come no one told me?;0.40191784501075745;False
260;@ LaurenceWHolmes  the Grados SR80i, Sennheiser HD 280 (for more thump) and the Sony  MDR7506  are better sounding and less $;{'POSITIVE': False};@ LaurenceWHolmes  the Grados SR80i, Sennheiser HD 280 (for more thump) and the Sony  MDR7506  are better sounding and less $;0.5749655961990356;True
261;"# SonyProAudio 's  MDR - 7506  Headphones made @PremiumBeat 's ""Video Editor’s Holiday Wish List""  http:// bit.ly/2gzjclr   pic.twitter.com/irfAfps3hw";{'POSITIVE': True};"# SonyProAudio 's  MDR - 7506  Headphones made @PremiumBeat 's ""Video Editor’s Holiday Wish List""  http:// bit.ly/2gzjclr   pic.twitter.com/irfAfps3hw";0.8754276037216187;True
262;After years of buying Bose headphones, I bought the Sony  MDR7506  ones and I'm mind blown by their quality at a third of the price.;{'POSITIVE': False};After years of buying Bose headphones, I bought the Sony  MDR7506  ones and I'm mind blown by their quality at a third of the price.;0.28428012132644653;False
263;OMG HALP. Adam's Insta. And I think he's wearing Sony  MDR - 7506  headphones, the best! IS HE RECORDING THO?    https://www. instagram.com/p/BMXeUR0BeDg/  ;{'POSITIVE': True};OMG HALP. Adam's Insta. And I think he's wearing Sony  MDR - 7506  headphones, the best! IS HE RECORDING THO?    https://www. instagram.com/p/BMXeUR0BeDg/  ;0.7031708359718323;True
264;Is there any model of audio headset which is even _more_ durable than the Sony  MDR - 7506 ?;{'POSITIVE': False};Is there any model of audio headset which is even _more_ durable than the Sony  MDR - 7506 ?;0.5020492672920227;True
265;"Always on the hustle.

#arturia  #ableton  #Sony  #minilab  #mdr7506  #live9 @Los Angeles, California  https://www. instagram.com/p/BKRK0CXBA-1/  ";{'POSITIVE': True};"Always on the hustle.

#arturia  #ableton  #Sony  #minilab  #mdr7506  #live9 @Los Angeles, California  https://www. instagram.com/p/BKRK0CXBA-1/  ";0.9843732118606567;True
266;Sony  MDR - 7506 . Mid-heavy if you're listening for fun, but ruthlessly accurate. If it's not annoying on 7506s, it's a smooth mix.;{'POSITIVE': False};Sony  MDR - 7506 . Mid-heavy if you're listening for fun, but ruthlessly accurate. If it's not annoying on 7506s, it's a smooth mix.;0.22547446191310883;False
267;"Sony  MDR7506  Professional Large Diaphragm Headphone

$72

 http:// bit.ly/2bzAzSP   pic.twitter.com/HpanCxHE3X";{'POSITIVE': True};"Sony  MDR7506  Professional Large Diaphragm Headphone

$72

 http:// bit.ly/2bzAzSP   pic.twitter.com/HpanCxHE3X";0.8587949872016907;True
268;After a ton of research and listening, I went with the Sony  MDR - 7506 . These sound amazing. Also only $79!?  pic.twitter.com/8FSSOcuTFP;{'POSITIVE': False};After a ton of research and listening, I went with the Sony  MDR - 7506 . These sound amazing. Also only $79!?  pic.twitter.com/8FSSOcuTFP;0.4454791247844696;False
269;Buy Sony  MDR   7506  and you'll never go back to another pair of headphones;{'POSITIVE': True};Buy Sony  MDR   7506  and you'll never go back to another pair of headphones;0.6547309756278992;True
270;This is how I write. With the SONY  MDR - 7506  cans @tubbsjohn  got me. Usually listening to Ham. #NationalSelfieDay pic.twitter.com/pg2aOBpc4m;{'POSITIVE': True};This is how I write. With the SONY  MDR - 7506  cans @tubbsjohn  got me. Usually listening to Ham. #NationalSelfieDay pic.twitter.com/pg2aOBpc4m;0.5008643269538879;True
271;For the record tho, I HIGHLY recommend the Sony  MDR - 7506 /V6 headphones. Under $100, workhorse cans. Been using them for 20 yrs.;{'POSITIVE': False};For the record tho, I HIGHLY recommend the Sony  MDR - 7506 /V6 headphones. Under $100, workhorse cans. Been using them for 20 yrs.;0.45653435587882996;False
272;"My Headphone Recs:
- Audio-Technica ATH-M50
- Beyerdynamic DT 990 Pro
- Sony  MDR - 7506  (flat studio monitors)  https:// twitter.com/thisischandler /status/737705221841817601   …";{'POSITIVE': True};"My Headphone Recs:
- Audio-Technica ATH-M50
- Beyerdynamic DT 990 Pro
- Sony  MDR - 7506  (flat studio monitors)  https:// twitter.com/thisischandler /status/737705221841817601   …";0.9780239462852478;True
273;Picked up some Sony  MDR - 7506  headphones. Retro-awesome. Only issue? Hardwired cable! Thinking of doing this –  https:// eciov.com/recommendation s/audio/sony-mdr-7506-iphone-mod-for-detachable-cables/   …;{'POSITIVE': False};Picked up some Sony  MDR - 7506  headphones. Retro-awesome. Only issue? Hardwired cable! Thinking of doing this –  https:// eciov.com/recommendation s/audio/sony-mdr-7506-iphone-mod-for-detachable-cables/   …;0.8921676278114319;True
274;I only watch vines with my Sony  MDR   7506  Headphones™  pic.twitter.com/0tiLRlwV4j;{'POSITIVE': True};I only watch vines with my Sony  MDR   7506  Headphones™  pic.twitter.com/0tiLRlwV4j;0.780940592288971;True
275;Excitedly awaiting my new headphones: Sony  MDR7506 , after the internet and @fexd  agreed upon their excellence.;{'POSITIVE': True};Excitedly awaiting my new headphones: Sony  MDR7506 , after the internet and @fexd  agreed upon their excellence.;0.6164695620536804;True
276;The Sony  MDR - 7506  Headphones are far from accurate out of the box, especially at and above 2 kHz.  https://www. youtube.com/watch?v=5um1Bf dmqiM   …  #podcastmethod;{'POSITIVE': False};The Sony  MDR - 7506  Headphones are far from accurate out of the box, especially at and above 2 kHz.  https://www. youtube.com/watch?v=5um1Bf dmqiM   …  #podcastmethod;0.7729538083076477;True
277;Sony's  MDR - 7506  headphones are an industry standard in audio quality!  http:// bit.ly/1NBFeQY    #SonyProAudio pic.twitter.com/yIzI61lHfE;{'POSITIVE': False};Sony's  MDR - 7506  headphones are an industry standard in audio quality!  http:// bit.ly/1NBFeQY    #SonyProAudio pic.twitter.com/yIzI61lHfE;0.7957082390785217;True
278;"So I finally tried out the legendary Sony  MDR - 7506  headphones.

..They sound terrible and are really uncomfortable. I'm shocked, actually :/";{'POSITIVE': False};"So I finally tried out the legendary Sony  MDR - 7506  headphones.

..They sound terrible and are really uncomfortable. I'm shocked, actually :/";0.25227344036102295;False
279;# SonyProAudio 's  MDR - 7506 , high-quality headphones for the audiophile on your gift list  http:// bit.ly/1NBFeQY   pic.twitter.com/SeW6VS93dU;{'POSITIVE': True};# SonyProAudio 's  MDR - 7506 , high-quality headphones for the audiophile on your gift list  http:// bit.ly/1NBFeQY   pic.twitter.com/SeW6VS93dU;0.7631646394729614;True
280;Tough to beat the Sony  MDR - 7506  model, IMO. I'm always at home in those things. #notapaidendorsement pic.twitter.com/Hgzz0m24zJ;{'POSITIVE': True};Tough to beat the Sony  MDR - 7506  model, IMO. I'm always at home in those things. #notapaidendorsement pic.twitter.com/Hgzz0m24zJ;0.4092103838920593;False
281;.@CNet 's best tech gifts under $100 include #SonyProUSA 's heritage  MDR - 7506  headphones!  http:// cnet.co/1SewFvj   pic.twitter.com/H2OtZfLzvN;{'POSITIVE': True};.@CNet 's best tech gifts under $100 include #SonyProUSA 's heritage  MDR - 7506  headphones!  http:// cnet.co/1SewFvj   pic.twitter.com/H2OtZfLzvN;0.8857354521751404;True
282;On the job. ( MDR - 7506 )  #SonyProAudio pic.twitter.com/BPRh79RWYa;{'POSITIVE': True};On the job. ( MDR - 7506 )  #SonyProAudio pic.twitter.com/BPRh79RWYa;0.4971473515033722;False
283;For the third year straight, the Sony  MDR - 7506  are our top pick for $150 over-ear headphones.  http:// wrctr.co/1bGJElF   pic.twitter.com/qvZt6dQ2Tv;{'POSITIVE': True};For the third year straight, the Sony  MDR - 7506  are our top pick for $150 over-ear headphones.  http:// wrctr.co/1bGJElF   pic.twitter.com/qvZt6dQ2Tv;0.7653781175613403;True
284;I just renovated my 20yo Sony  MDR - 7506  headphones w/ new leather+memory foam earpads. Ahh... & only $11 on Amazon!  pic.twitter.com/3iyo9oPiYC;{'POSITIVE': True};I just renovated my 20yo Sony  MDR - 7506  headphones w/ new leather+memory foam earpads. Ahh... & only $11 on Amazon!  pic.twitter.com/3iyo9oPiYC;0.8587605357170105;True
285;PSA: Sony  MDR -V6 headphones for $55. (Depending on the day, it seems, similar to or different from the  MDR - 7506 .)  http://www. amazon.com/gp/product/B00 001WRSJ?tag=danfra-20   …;{'POSITIVE': True};PSA: Sony  MDR -V6 headphones for $55. (Depending on the day, it seems, similar to or different from the  MDR - 7506 .)  http://www. amazon.com/gp/product/B00 001WRSJ?tag=danfra-20   …;0.8291743993759155;True
286;DEAL ALERT: It's back, Sony  MDR - 7506  headphones @eBay  for <$70  http:// focuspull.in/MDR-7506   . Got 'em last time via same seller, they're authentic.;{'POSITIVE': True};DEAL ALERT: It's back, Sony  MDR - 7506  headphones @eBay  for <$70  http:// focuspull.in/MDR-7506   . Got 'em last time via same seller, they're authentic.;0.8592088222503662;True
287;PSA: Sony  MDR - 7506  headphones for $70  http:// tinyurl.com/qgcwr69  ;{'POSITIVE': True};PSA: Sony  MDR - 7506  headphones for $70  http:// tinyurl.com/qgcwr69  ;0.8994606137275696;True
288;Sony  MDR - 7506  Professional Folding Headphones: $70 shipped (Reg. $100), more  http:// wp.me/p1xTlR-FxB   pic.twitter.com/mwBuT9kolJ;{'POSITIVE': True};Sony  MDR - 7506  Professional Folding Headphones: $70 shipped (Reg. $100), more  http:// wp.me/p1xTlR-FxB   pic.twitter.com/mwBuT9kolJ;0.9313383102416992;True
289;Sony’s timeless  MDR - 7506  headphones are down to $80.  http:// deals.kinja.com/sonys-timeless -mdr-7506-headphones-are-down-to-80-1719539361?rev=1437587033823   … pic.twitter.com/3uVJjOf0cf;{'POSITIVE': True};Sony’s timeless  MDR - 7506  headphones are down to $80.  http:// deals.kinja.com/sonys-timeless -mdr-7506-headphones-are-down-to-80-1719539361?rev=1437587033823   … pic.twitter.com/3uVJjOf0cf;0.9101451635360718;True
290;The Best Pair Of Headphones Under $100? Sony  MDR7506  Review  http://www. midilifestyle.com/blog/the-best- headphone-under-100-sony-mdr7506-review/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost   …;{'POSITIVE': True};The Best Pair Of Headphones Under $100? Sony  MDR7506  Review  http://www. midilifestyle.com/blog/the-best- headphone-under-100-sony-mdr7506-review/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost   …;0.9433265924453735;True
291;PSA: I know at least 50 of you with Sony  MDR  - 7506  headphones.  Amazon has replacement ear pads for $25.  Made my 15 year old pair like...;{'POSITIVE': True};PSA: I know at least 50 of you with Sony  MDR  - 7506  headphones.  Amazon has replacement ear pads for $25.  Made my 15 year old pair like...;0.9597299695014954;True
292;"@ marcoarment  re:  MDR - 7506 

industryStandard != bestOption

See also: Avid software/hardware, Canon cameras, Ford trucks, Dell anything";{'POSITIVE': True};"@ marcoarment  re:  MDR - 7506 

industryStandard != bestOption

See also: Avid software/hardware, Canon cameras, Ford trucks, Dell anything";0.7910045385360718;True
293;"Almost seems as if lossless encoding doesn’t matter…  http://www. marco.org/2015/07/12/ver ge-streaming-sound-quality   … 

(also, the  MDR - 7506  is so overrated)";{'POSITIVE': True};"Almost seems as if lossless encoding doesn’t matter…  http://www. marco.org/2015/07/12/ver ge-streaming-sound-quality   … 

(also, the  MDR - 7506  is so overrated)";0.5915907621383667;True
294;I gotta hear every synth, bass thump, ad-lib, harmony, etc. So I listen to my music with Sony  MDR - 7506  headphones. It's not a game.;{'POSITIVE': True};I gotta hear every synth, bass thump, ad-lib, harmony, etc. So I listen to my music with Sony  MDR - 7506  headphones. It's not a game.;0.5305991172790527;True
295;Looking for a pair of headphones? I recommend Sony  MDR - 7506  - the only thing saving the lives of the construction workers beneath my window.;{'POSITIVE': True};Looking for a pair of headphones? I recommend Sony  MDR - 7506  - the only thing saving the lives of the construction workers beneath my window.;0.6202880144119263;True
296;My studio headphones I've had over 15 years finally lost the right side. RIP  MDR -V6, hello  MDR - 7506 ! #RadioNerd pic.twitter.com/5X1XXNKTTy;{'POSITIVE': True};My studio headphones I've had over 15 years finally lost the right side. RIP  MDR -V6, hello  MDR - 7506 ! #RadioNerd pic.twitter.com/5X1XXNKTTy;0.7235804796218872;True
297;After trying a number of headphones, I settled on the comparatively affordable @Sony   MDR - 7506  and am blown away by its sound/overall quality;{'POSITIVE': False};After trying a number of headphones, I settled on the comparatively affordable @Sony   MDR - 7506  and am blown away by its sound/overall quality;0.31876060366630554;False
298;My big boy headphones for my podcasting setup arrived. Sony  MDR - 7506 .  https:// instagram.com/p/zoAuIbCIuG/  ;{'POSITIVE': True};My big boy headphones for my podcasting setup arrived. Sony  MDR - 7506 .  https:// instagram.com/p/zoAuIbCIuG/  ;0.7180750370025635;True
299;Listening to @Metric  in FLAC on a new set of Bose speakers. Almost as good as a pair of  MDR   7506  phones.;{'POSITIVE': True};Listening to @Metric  in FLAC on a new set of Bose speakers. Almost as good as a pair of  MDR   7506  phones.;0.8356117606163025;True
300;Impressed with a pair of Sony  MDR   7506  monitoring Headphones. Super sound.  http:// instagram.com/p/yALeELsAaU/   pic.twitter.com/wpiUxk1spU;{'POSITIVE': False};Impressed with a pair of Sony  MDR   7506  monitoring Headphones. Super sound.  http:// instagram.com/p/yALeELsAaU/   pic.twitter.com/wpiUxk1spU;0.8182215094566345;True
301;My Headphones Army: @USAudioTechnica 's ATH-M50, @Sony 's  MDR - 7506 , & @SOLREPUBLIC 's 1131-40 Relays. Love 'em all. pic.twitter.com/lwQ8Nyhyil;{'POSITIVE': True};My Headphones Army: @USAudioTechnica 's ATH-M50, @Sony 's  MDR - 7506 , & @SOLREPUBLIC 's 1131-40 Relays. Love 'em all. pic.twitter.com/lwQ8Nyhyil;0.7250929474830627;True
302;After 7 yrs of faithful service, my Sony  MDR - 7506 's bit the dust. Made the jump to Beats Studios today. Loved the improvements they've made.;{'POSITIVE': True};After 7 yrs of faithful service, my Sony  MDR - 7506 's bit the dust. Made the jump to Beats Studios today. Loved the improvements they've made.;0.18705575168132782;False
303;Since I started using these Sony  MDR - 7506  studio headphones I have reduced the laptop's volume by >50%. Interesting.;{'POSITIVE': True};Since I started using these Sony  MDR - 7506  studio headphones I have reduced the laptop's volume by >50%. Interesting.;0.6237316131591797;True
304;I wonder if there's a headset with the audio quality of the Sony  MDR - 7506  studio monitor headphones. I'd probably buy it :);{'POSITIVE': True};I wonder if there's a headset with the audio quality of the Sony  MDR - 7506  studio monitor headphones. I'd probably buy it :);0.5789524912834167;True
305;@ msliwinski  I have a pair of Sony  MDR - 7506  studio monitors. They've been making them for 20 years and they still rock. _That's_ the old Sony;{'POSITIVE': False};@ msliwinski  I have a pair of Sony  MDR - 7506  studio monitors. They've been making them for 20 years and they still rock. _That's_ the old Sony;0.24691441655158997;False
306;Trying out some new Sony  MDR - 7506  cans. Pleasantly surprised with the sound & sound-isolation so far.;{'POSITIVE': False};Trying out some new Sony  MDR - 7506  cans. Pleasantly surprised with the sound & sound-isolation so far.;0.4116245210170746;False
307;http:// bit.ly/1qJVbdw    #music  #ebay  SONY  MDR - 7506  STUDIO MONITORING HEADPHONES, GOOD CONDITION  pic.twitter.com/3vSSeh479H;{'POSITIVE': True};http:// bit.ly/1qJVbdw    #music  #ebay  SONY  MDR - 7506  STUDIO MONITORING HEADPHONES, GOOD CONDITION  pic.twitter.com/3vSSeh479H;0.9490363001823425;True
308;Sound geeks. Much difference in Sony  MDR -V6 and  MDR - 7506 ?;{'POSITIVE': True};Sound geeks. Much difference in Sony  MDR -V6 and  MDR - 7506 ?;0.4513621926307678;False
309;# Amazon  #Canada  Headphone Earpads for  MDR7506  MDRV6  MDR - 7506   MDR -V6 by Generic 3,696% Sales Rank ...  http:// amzn.to/1tjK4sI    #Electronics;{'POSITIVE': True};# Amazon  #Canada  Headphone Earpads for  MDR7506  MDRV6  MDR - 7506   MDR -V6 by Generic 3,696% Sales Rank ...  http:// amzn.to/1tjK4sI    #Electronics;0.9827894568443298;True
310;I'm selling my Sony  MDR - 7506  Professional headphones --  http://www. amazon.com/Sony-MDR7506-P rofessional-Diaphragm-Headphone/dp/B000AJIF4E/ref=aag_m_pw_dp?ie=UTF8&m=A1J2YSW5O0V060   …;{'POSITIVE': True};I'm selling my Sony  MDR - 7506  Professional headphones --  http://www. amazon.com/Sony-MDR7506-P rofessional-Diaphragm-Headphone/dp/B000AJIF4E/ref=aag_m_pw_dp?ie=UTF8&m=A1J2YSW5O0V060   …;0.9245820641517639;True
311;@ leandrofavarin  I might try the Sony  MDR - 7506  as an even cheaper option.;{'POSITIVE': True};@ leandrofavarin  I might try the Sony  MDR - 7506  as an even cheaper option.;0.6166654229164124;True
312;Just plugged in second pair of Sony  MDR - 7506  headphones after fourteen years of heavy use with my first set. Shiny!;{'POSITIVE': True};Just plugged in second pair of Sony  MDR - 7506  headphones after fourteen years of heavy use with my first set. Shiny!;0.754566490650177;True
313;Pearstone Replacement Earpads vs. Original Earpads for Sony  MDR - 7506  &  MDR -V6 *** Pictures ***  http:// ift.tt/1k0a4Rt    #audio;{'POSITIVE': True};Pearstone Replacement Earpads vs. Original Earpads for Sony  MDR - 7506  &  MDR -V6 *** Pictures ***  http:// ift.tt/1k0a4Rt    #audio;0.8322561979293823;True
314;Big shout out to @KevinSenzaki  for recommending @Sony   MDR - 7506  headphones. These things are sick. So much better than earbuds.;{'POSITIVE': False};Big shout out to @KevinSenzaki  for recommending @Sony   MDR - 7506  headphones. These things are sick. So much better than earbuds.;0.5114445686340332;True
315;#10: Leegoal Headphone Earpads for Sony  MDR7506  MDRV6  MDR - 7506   MDR -V6: Leegoal Headphone Earpads for Sony MDR7...  http:// amzn.to/1nXFxWH  ;{'POSITIVE': True};#10: Leegoal Headphone Earpads for Sony  MDR7506  MDRV6  MDR - 7506   MDR -V6: Leegoal Headphone Earpads for Sony MDR7...  http:// amzn.to/1nXFxWH  ;0.9477428793907166;True
316;@ ShrillCosby  I use Sony  MDR - 7506  for recording stuff but, uh, Monoprice makes a damn good pair for $20  http://www. monoprice.com/Product?c_id=1 08&cp_id=10823&cs_id=1082302&p_id=8323&seq=1&format=2   …;{'POSITIVE': True};@ ShrillCosby  I use Sony  MDR - 7506  for recording stuff but, uh, Monoprice makes a damn good pair for $20  http://www. monoprice.com/Product?c_id=1 08&cp_id=10823&cs_id=1082302&p_id=8323&seq=1&format=2   …;0.69700688123703;True
317;Put on a pair of my 100$ Sony  MDR  - 7506  Headphones and realized how over price and garbage my 400plus Beats By Dres are.;{'POSITIVE': True};Put on a pair of my 100$ Sony  MDR  - 7506  Headphones and realized how over price and garbage my 400plus Beats By Dres are.;0.7290419340133667;True
318;Sony  MDR - 7506 , my new headphones, were introduced in 1991. That's before I was born. 23 years later, they still sell them and they're great.;{'POSITIVE': True};Sony  MDR - 7506 , my new headphones, were introduced in 1991. That's before I was born. 23 years later, they still sell them and they're great.;0.22340814769268036;False
319;@ LaurenDragan  got my new Sony  MDR - 7506  thanks to the review you wrote. Really appreciate your work.;{'POSITIVE': True};@ LaurenDragan  got my new Sony  MDR - 7506  thanks to the review you wrote. Really appreciate your work.;0.6937112808227539;True
320;"@ TechWriterGeoff  another great buy, thanks to you. 
My new  MDR - 7506 .  pic.twitter.com/o55Aalh8kk";{'POSITIVE': True};"@ TechWriterGeoff  another great buy, thanks to you. 
My new  MDR - 7506 .  pic.twitter.com/o55Aalh8kk";0.6883440613746643;True
321;Thanks to @nikolprieto  I have my favorite headphones! Last pair broke. Sony  MDR - 7506   http:// instagram.com/p/nB7feUL6Cy/  ;{'POSITIVE': True};Thanks to @nikolprieto  I have my favorite headphones! Last pair broke. Sony  MDR - 7506   http:// instagram.com/p/nB7feUL6Cy/  ;0.824030876159668;True
322;??????????? ? ?? AKG K27x, Beyer DT770 Pro, Fostex, Sony  MDR - 7506 , CD900ST;{'POSITIVE': True};??????????? ? ?? AKG K27x, Beyer DT770 Pro, Fostex, Sony  MDR - 7506 , CD900ST;0.8733299374580383;True
323;Thanks for the love MT @TonyBoomPow  I have a long love affair with my #MDR7506  #voiceover  #nobeatsever  #Audiophile pic.twitter.com/DlzzpsLWFW;{'POSITIVE': True};Thanks for the love MT @TonyBoomPow  I have a long love affair with my #MDR7506  #voiceover  #nobeatsever  #Audiophile pic.twitter.com/DlzzpsLWFW;0.7874661684036255;True
324;.@calvin_wchang  headphones at desk: Sony  MDR - 7506 . for phone/mobile or car: Klipsch Image S4i. for plane: Shure SE line.;{'POSITIVE': True};.@calvin_wchang  headphones at desk: Sony  MDR - 7506 . for phone/mobile or car: Klipsch Image S4i. for plane: Shure SE line.;0.8332741856575012;True
325;Few things better than great music on a great set of headphones. Thanks @PHILDEL  for the amazing sounds & @Sony  for the sweet  MDR - 7506 's.;{'POSITIVE': True};Few things better than great music on a great set of headphones. Thanks @PHILDEL  for the amazing sounds & @Sony  for the sweet  MDR - 7506 's.;0.5335321426391602;True
326;New editing headphones just came! Sony  MDR - 7506  #sony   http:// instagram.com/p/juty4Pniw1/  ;{'POSITIVE': True};New editing headphones just came! Sony  MDR - 7506  #sony   http:// instagram.com/p/juty4Pniw1/  ;0.8583183884620667;True
327;@ ComTrackStars  well Jean Luc really does likes the detail & range of the @SonyProUSA   MDR - 7506 's  pic.twitter.com/5ogFsVR5Jw;{'POSITIVE': True};@ ComTrackStars  well Jean Luc really does likes the detail & range of the @SonyProUSA   MDR - 7506 's  pic.twitter.com/5ogFsVR5Jw;0.5272698998451233;True
328;On-ear headphones recommendation: Up to $50 - JVC HA-S500. Up to $70 - Klipsch Image ONE Gen -2. Up to $150 - Grado SR125i / Sony  MDR - 7506 .;{'POSITIVE': True};On-ear headphones recommendation: Up to $50 - JVC HA-S500. Up to $70 - Klipsch Image ONE Gen -2. Up to $150 - Grado SR125i / Sony  MDR - 7506 .;0.8386523127555847;True
329;Which headphones should I test for comfort while I stream later? DBI Pro 700, Sony  MDR - 7506 , Grado 325is, or Fostex T50RP from Mayflower.;{'POSITIVE': True};Which headphones should I test for comfort while I stream later? DBI Pro 700, Sony  MDR - 7506 , Grado 325is, or Fostex T50RP from Mayflower.;0.7158324122428894;True
